year,state name,region_1,age,sex_1,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1981,Texas,South,37,male,White nonhisp,"Married, spouse present",,,612,319,39,35,11234.0
1981,Wisconsin,Midwest,41,male,White nonhisp,"Married, spouse present",,,481,57,51,40,15000.0
1981,Pennsylvania,Northeast,42,male,White nonhisp,"Married, spouse present",,,612,139,52,40,24629.0
1981,Nevada,West,61,male,White nonhisp,"Married, spouse present",,,245,809,51,60,15000.0
1981,Arizona,West,25,male,White nonhisp,"Married, spouse present",,,270,718,50,52,20300.0
1981,Hawaii,West,29,male,Other nonhisp,Never mar,,,703,408,52,40,9000.0
1981,District of Columbia,South,25,male,Black nonhisp,"Married, spouse present",,,705,527,52,40,11400.0
1981,Maryland,South,32,male,White nonhisp,"Married, spouse present",,,144,857,52,50,20000.0
1981,California,West,43,male,White nonhisp,"Married, spouse present",,,390,427,52,40,30000.0
1981,Texas,South,30,male,White nonhisp,"Married, spouse present",,,2,888,52,40,24400.0
1981,California,West,60,male,White nonhisp,"Married, spouse present",,,715,418,52,40,20544.0
1981,North Dakota,Midwest,38,male,White nonhisp,"Married, spouse present",,,441,378,52,40,16697.0
1981,North Carolina,South,32,male,White nonhisp,Never mar,,,282,507,52,40,15000.0
1981,South Dakota,Midwest,44,male,White nonhisp,"Married, spouse present",,,56,858,52,46,20332.0
1981,Michigan,Midwest,25,male,White nonhisp,"Married, spouse present",,,962,927,52,40,19000.0
1981,Washington,West,31,male,White nonhisp,Divorced,,,245,609,50,40,9300.0
1981,Colorado,West,27,male,Hispanic,"Married, spouse present",,,421,69,52,40,6152.0
1981,Wisconsin,Midwest,31,male,White nonhisp,"Married, spouse present",,,656,168,52,45,23000.0
1981,Missouri,Midwest,31,male,White nonhisp,"Married, spouse present",,,282,568,52,50,22800.0
1981,Kentucky,South,36,male,White nonhisp,"Married, spouse present",,,481,319,52,45,12908.0
1981,California,West,31,male,Hispanic,Divorced,,,740,927,35,40,12500.0
1981,District of Columbia,South,41,male,White nonhisp,"Married, spouse present",,,222,917,52,40,46000.0
1981,Pennsylvania,Northeast,48,male,White nonhisp,"Married, spouse present",,,552,448,52,40,23400.0
1981,Delaware,South,58,male,White nonhisp,"Married, spouse present",,,62,829,52,45,50000.0
1981,Utah,West,62,male,White nonhisp,Never mar,,,910,669,52,48,7525.0
1981,Hawaii,West,49,male,Other nonhisp,"Married, spouse present",,,510,69,25,40,6000.0
1981,Washington,West,38,male,White nonhisp,Separated,,,283,697,30,40,12800.0
1981,Louisiana,South,30,male,White nonhisp,"Married, spouse present",,,656,199,50,40,11000.0
1981,California,West,36,male,White nonhisp,Divorced,,,550,158,52,40,14512.0
1981,Nevada,West,32,male,White nonhisp,Never mar,,,932,777,42,40,13000.0
1981,Oklahoma,South,25,male,White nonhisp,"Married, spouse present",,,461,197,52,42,13000.0
1981,Indiana,Midwest,55,male,White nonhisp,"Married, spouse present",,,245,647,52,44,14500.0
1981,Rhode Island,Northeast,33,male,White nonhisp,"Married, spouse present",,,1,149,52,40,17000.0
1981,California,West,25,male,White nonhisp,Divorced,,,1,889,26,40,6000.0
1981,Texas,South,27,male,White nonhisp,"Married, spouse present",,,152,888,52,45,17550.0
1981,Delaware,South,55,male,White nonhisp,"Married, spouse present",,,245,347,52,40,50000.0
1981,New Mexico,West,31,male,Other nonhisp,"Married, spouse present",,,436,68,52,40,8000.0
1981,Utah,West,26,male,White nonhisp,"Married, spouse present",,,283,697,48,40,4700.0
1981,Massachusetts,Northeast,54,male,White nonhisp,Never mar,,,441,379,52,40,22500.0
1981,Florida,South,37,male,White nonhisp,"Married, spouse present",,,205,569,52,40,29280.0
1981,Arizona,West,28,male,White nonhisp,"Married, spouse present",,,282,537,52,40,15600.0
1981,Rhode Island,Northeast,34,male,White nonhisp,"Married, spouse present",,,441,168,52,40,22000.0
1981,Missouri,Midwest,45,male,White nonhisp,Divorced,,,4,227,52,40,22766.0
1981,Nebraska,Midwest,35,male,White nonhisp,"Married, spouse present",,,245,608,52,52,18650.0
1981,California,West,31,male,White nonhisp,"Married, spouse present",,,441,69,52,40,18000.0
1981,South Dakota,Midwest,34,male,White nonhisp,"Married, spouse present",,,245,677,52,55,25341.0
1981,Illinois,Midwest,51,male,White nonhisp,"Married, spouse present",,,715,779,52,40,15000.0
1981,Illinois,Midwest,55,male,White nonhisp,"Married, spouse present",,,245,507,52,42,24000.0
1981,Ohio,Midwest,45,male,White nonhisp,Divorced,,,690,368,52,45,22500.0
1981,New Jersey,Northeast,55,male,White nonhisp,"Married, spouse present",,,312,448,52,40,30650.0
1981,New York,Northeast,42,male,White nonhisp,"Married, spouse present",,,282,509,52,40,28000.0
1981,New Mexico,West,47,male,White nonhisp,"Married, spouse present",,,331,907,52,40,14000.0
1981,South Dakota,Midwest,37,male,White nonhisp,"Married, spouse present",,,640,47,50,43,35000.0
1981,New Mexico,West,28,male,White nonhisp,"Married, spouse present",,,245,67,38,38,12000.0
1981,Pennsylvania,Northeast,63,male,White nonhisp,"Married, spouse present",,,282,537,52,40,15000.0
1981,Indiana,Midwest,39,male,White nonhisp,"Married, spouse present",,,415,67,52,40,36200.0
1981,Maryland,South,35,male,White nonhisp,Divorced,,,1,917,52,40,18500.0
1981,New Mexico,West,31,male,White nonhisp,"Married, spouse present",,,65,858,52,60,18900.0
1981,District of Columbia,South,44,male,Black nonhisp,Never mar,,,381,339,52,40,20000.0
1981,California,West,42,male,White nonhisp,"Married, spouse present",,,222,927,52,40,40571.0
1981,New Hampshire,Northeast,63,male,White nonhisp,"Married, spouse present",,,245,448,52,41,42000.0
1981,New York,Northeast,52,male,White nonhisp,"Married, spouse present",,,45,347,52,40,50000.0
1981,Nebraska,Midwest,39,male,White nonhisp,"Married, spouse present",,,461,407,34,40,12000.0
1981,Oregon,West,56,male,White nonhisp,"Married, spouse present",,,785,108,52,40,14444.0
1981,Connecticut,Northeast,35,male,White nonhisp,Never mar,,,65,828,52,99,5000.0
1981,New York,Northeast,57,male,White nonhisp,Never mar,,,962,718,35,40,9346.0
1981,Indiana,Midwest,42,male,White nonhisp,"Married, spouse present",,,461,197,52,40,18500.0
1981,Tennessee,South,28,male,White nonhisp,"Married, spouse present",,,245,609,52,50,20160.0
1981,Idaho,West,32,male,White nonhisp,"Married, spouse present",,,56,838,52,50,15000.0
1981,Maryland,South,55,male,White nonhisp,"Married, spouse present",,,430,407,52,40,20000.0
1981,Texas,South,32,male,White nonhisp,Divorced,,,694,158,52,45,18000.0
1981,Wisconsin,Midwest,30,male,White nonhisp,"Married, spouse present",,,245,808,52,40,13000.0
1981,Oklahoma,South,28,male,White nonhisp,"Married, spouse present",,,425,617,52,55,18500.0
1981,Maryland,South,57,male,White nonhisp,"Married, spouse present",,,550,69,31,40,15000.0
1981,New York,Northeast,47,male,White nonhisp,"Married, spouse present",,,481,57,52,40,21000.0
1981,Alaska,West,30,male,White nonhisp,Never mar,,,382,858,18,45,8000.0
1981,South Carolina,South,51,male,White nonhisp,"Married, spouse present",,,331,907,52,40,22284.0
1981,Illinois,Midwest,42,male,Other nonhisp,"Married, spouse present",,,12,259,52,40,22000.0
1981,Florida,South,29,male,White nonhisp,"Married, spouse present",,,802,17,52,75,10000.0
1981,Arizona,West,42,male,Black nonhisp,"Married, spouse present",,,321,937,52,40,13000.0
1981,Utah,West,58,male,White nonhisp,"Married, spouse present",,,216,877,52,40,21000.0
1981,Oklahoma,South,50,male,White nonhisp,Never mar,,,903,638,50,3,450.0
1981,New York,Northeast,32,male,White nonhisp,"Married, spouse present",,,430,47,52,40,17680.0
1981,Utah,West,58,male,White nonhisp,"Married, spouse present",,,441,47,52,40,37800.0
1981,Colorado,West,35,male,White nonhisp,"Married, spouse present",,,3,189,52,40,31600.0
1981,Illinois,Midwest,46,male,White nonhisp,"Married, spouse present",,,245,887,52,60,50000.0
1981,Wisconsin,Midwest,52,male,White nonhisp,"Married, spouse present",,,144,857,52,40,24000.0
1981,Kentucky,South,38,male,White nonhisp,"Married, spouse present",,,433,569,52,40,21000.0
1981,Michigan,Midwest,31,male,White nonhisp,"Married, spouse present",,,522,69,42,40,30000.0
1981,Mississippi,South,37,male,White nonhisp,"Married, spouse present",,,86,877,52,60,16000.0
1981,Montana,West,40,male,Hispanic,"Married, spouse present",,,822,17,52,70,7200.0
1981,New York,Northeast,26,male,Hispanic,Never mar,,,314,749,26,40,6000.0
1981,Rhode Island,Northeast,52,male,White nonhisp,"Married, spouse present",,,643,379,52,40,14300.0
1981,New York,Northeast,55,male,Hispanic,"Married, spouse present",,,461,208,49,40,17000.0
1981,New Mexico,West,27,male,White nonhisp,Never mar,,,415,67,52,48,12000.0
1981,Vermont,Northeast,29,male,White nonhisp,"Married, spouse present",,,461,258,52,40,19970.0
1981,Minnesota,Midwest,36,male,White nonhisp,"Married, spouse present",,,415,208,52,40,16000.0
1981,Ohio,Midwest,51,male,Black nonhisp,"Married, spouse present",,,690,147,52,40,21500.0
1981,Alabama,South,41,male,White nonhisp,"Married, spouse present",,,412,138,52,60,26080.0
1981,New Mexico,West,27,male,White nonhisp,"Married, spouse present",,,31,937,20,40,7000.0
1981,Illinois,Midwest,42,male,White nonhisp,"Married, spouse present",,,245,208,52,50,40000.0
1981,Washington,West,29,male,White nonhisp,Never mar,,,12,208,52,40,23500.0
1981,Tennessee,South,31,male,White nonhisp,"Married, spouse present",,,334,468,52,40,13150.0
1981,Indiana,Midwest,55,male,White nonhisp,"Married, spouse present",,,312,927,52,38,16000.0
1981,Oregon,West,47,male,White nonhisp,"Married, spouse present",,,54,917,52,55,39800.0
1981,Nebraska,Midwest,31,male,White nonhisp,"Married, spouse present",,,281,339,52,55,12500.0
1981,Texas,South,26,male,Black nonhisp,"Married, spouse present",,,962,937,52,40,13000.0
1981,West Virginia,South,32,male,White nonhisp,"Married, spouse present",,,481,48,52,40,17000.0
1981,California,West,27,male,Hispanic,"Married, spouse present",,,690,168,52,35,20000.0
1981,New Hampshire,Northeast,27,male,White nonhisp,"Married, spouse present",,,381,208,52,44,11449.0
1981,Pennsylvania,Northeast,31,male,White nonhisp,Never mar,,,12,208,52,40,23000.0
1981,Illinois,Midwest,27,male,White nonhisp,"Married, spouse present",,,245,527,52,40,19800.0
1981,Indiana,Midwest,34,male,White nonhisp,"Married, spouse present",,,762,208,39,40,19734.0
1981,California,West,52,male,White nonhisp,Divorced,,,374,927,52,40,18000.0
1981,Kansas,Midwest,42,male,White nonhisp,Never mar,,,191,888,52,40,26400.0
1981,New York,Northeast,61,male,White nonhisp,"Married, spouse present",,,764,408,52,40,12000.0
1981,Montana,West,39,male,White nonhisp,"Married, spouse present",,,233,539,52,40,32400.0
1981,North Dakota,Midwest,60,male,White nonhisp,"Married, spouse present",,,903,857,52,40,13330.0
1981,Arizona,West,37,male,White nonhisp,"Married, spouse present",,,23,208,52,40,32000.0
1981,Oregon,West,34,male,White nonhisp,"Married, spouse present",,,90,857,52,45,12000.0
1981,Minnesota,Midwest,30,male,White nonhisp,"Married, spouse present",,,313,118,52,40,15000.0
1981,Texas,South,38,male,Hispanic,"Married, spouse present",,,695,179,52,40,16000.0
1981,Texas,South,36,male,White nonhisp,Divorced,,,220,297,52,40,18980.0
1981,Mississippi,South,29,male,Black nonhisp,"Married, spouse present",,,715,367,52,55,18000.0
1981,Hawaii,West,27,male,Other nonhisp,"Married, spouse present",,,644,757,52,40,17500.0
1981,Arizona,West,57,male,Hispanic,Never mar,,,764,407,52,40,17800.0
1981,Arizona,West,30,male,White nonhisp,"Married, spouse present",,,283,647,52,40,10000.0
1981,Texas,South,41,male,Hispanic,"Married, spouse present",,,412,297,30,40,4200.0
1981,New Jersey,Northeast,31,male,Hispanic,"Married, spouse present",,,441,749,46,41,20000.0
1981,New York,Northeast,46,male,White nonhisp,"Married, spouse present",,,461,197,52,40,23673.0
1981,North Dakota,Midwest,59,male,White nonhisp,"Married, spouse present",,,245,528,52,60,15000.0
1981,Minnesota,Midwest,26,male,White nonhisp,Never mar,,,14,239,52,40,22000.0
1981,Texas,South,41,male,Black nonhisp,"Married, spouse present",,,680,69,52,40,10000.0
1981,Kansas,Midwest,27,male,White nonhisp,Never mar,,,650,178,34,40,10000.0
1981,Wisconsin,Midwest,58,male,White nonhisp,"Married, spouse present",,,705,619,52,47,23000.0
1981,Minnesota,Midwest,38,male,White nonhisp,"Married, spouse present",,,475,448,52,40,25500.0
1981,Massachusetts,Northeast,47,male,White nonhisp,"Married, spouse present",,,245,197,52,84,27000.0
1981,Ohio,Midwest,53,male,White nonhisp,"Married, spouse present",,,656,197,51,40,24188.0
1981,Pennsylvania,Northeast,46,male,White nonhisp,"Married, spouse present",,,56,917,52,40,26500.0
1981,New Jersey,Northeast,34,male,White nonhisp,"Married, spouse present",,,534,69,52,40,19000.0
1981,Texas,South,29,male,Hispanic,"Married, spouse present",,,144,857,52,40,16000.0
1981,Ohio,Midwest,54,male,White nonhisp,"Married, spouse present",,,171,858,52,60,12000.0
1981,Rhode Island,Northeast,28,male,White nonhisp,"Married, spouse present",,,961,937,52,50,15658.0
1981,Connecticut,Northeast,27,male,White nonhisp,Divorced,,,381,188,51,40,11000.0
1981,California,West,51,male,White nonhisp,Separated,,,245,718,26,40,8000.0
1981,Maine,Northeast,52,male,White nonhisp,"Married, spouse present",,,201,937,52,46,19200.0
1981,South Carolina,South,31,male,White nonhisp,"Married, spouse present",,,550,467,52,40,18000.0
1981,New Jersey,Northeast,41,male,White nonhisp,"Married, spouse present",,,174,857,44,50,23000.0
1981,New York,Northeast,33,male,Hispanic,"Married, spouse present",,,530,339,50,40,10500.0
1981,Alaska,West,44,male,White nonhisp,Never mar,,,51,858,52,50,40000.0
1981,Arizona,West,34,male,White nonhisp,"Married, spouse present",,,430,47,52,40,29000.0
1981,New York,Northeast,41,male,Hispanic,"Married, spouse present",,,925,838,52,40,14000.0
1981,Montana,West,34,male,White nonhisp,"Married, spouse present",,,785,407,52,40,20139.0
1981,Maine,Northeast,45,male,White nonhisp,"Married, spouse present",,,715,558,52,60,20000.0
1981,Alaska,West,59,male,White nonhisp,Divorced,,,545,477,52,40,43000.0
1981,Illinois,Midwest,29,male,White nonhisp,"Married, spouse present",,,441,417,52,45,16911.0
1981,Minnesota,Midwest,38,male,White nonhisp,"Married, spouse present",,,753,528,52,45,23000.0
1981,Alabama,South,40,male,White nonhisp,"Married, spouse present",,,441,609,45,40,6686.0
1981,Massachusetts,Northeast,27,male,White nonhisp,"Married, spouse present",,,245,189,52,45,16000.0
1981,Pennsylvania,Northeast,27,male,White nonhisp,"Married, spouse present",,,602,219,48,40,21562.0
1981,Ohio,Midwest,36,male,White nonhisp,"Married, spouse present",,,86,877,52,80,16000.0
1981,Illinois,Midwest,45,male,White nonhisp,"Married, spouse present",,,561,187,49,40,14000.0
1981,Wyoming,West,57,male,Hispanic,Divorced,,,755,777,52,40,3600.0
1981,Colorado,West,55,male,White nonhisp,"Married, spouse present",,,441,18,52,40,8760.0
1981,Arizona,West,34,male,White nonhisp,"Married, spouse present",,,144,857,52,50,18500.0
1981,Maryland,South,27,male,White nonhisp,"Married, spouse present",,,343,448,52,38,12500.0
1981,Nevada,West,36,male,White nonhisp,"Married, spouse present",,,212,848,52,50,28000.0
1981,Texas,South,32,male,White nonhisp,Separated,,,715,417,26,25,3000.0
1981,Alabama,South,36,male,White nonhisp,"Married, spouse present",,,681,197,40,40,12480.0
1981,Ohio,Midwest,42,male,White nonhisp,"Married, spouse present",,,142,857,52,40,23500.0
1981,Oregon,West,39,male,White nonhisp,Never mar,,,690,108,52,40,17000.0
1981,Pennsylvania,Northeast,25,male,White nonhisp,"Married, spouse present",,,151,348,52,40,22000.0
1981,Kansas,Midwest,25,male,White nonhisp,"Married, spouse present",,,436,407,37,45,14050.0
1981,District of Columbia,South,26,male,White nonhisp,Never mar,,,31,849,48,45,18500.0
1981,Nebraska,Midwest,40,male,White nonhisp,"Married, spouse present",,,822,17,52,48,10500.0
1981,Mississippi,South,25,male,White nonhisp,Never mar,,,441,417,52,50,24752.0
1981,Mississippi,South,31,male,White nonhisp,Never mar,,,622,219,52,40,12000.0
1981,New York,Northeast,46,male,White nonhisp,"Married, spouse present",,,965,927,52,40,18200.0
1981,Missouri,Midwest,58,male,White nonhisp,"Married, spouse present",,,530,339,52,40,28000.0
1981,Florida,South,36,male,White nonhisp,Divorced,,,652,208,52,38,24046.0
1981,Delaware,South,36,male,White nonhisp,"Married, spouse present",,,56,349,52,45,31940.0
1981,Texas,South,29,male,White nonhisp,"Married, spouse present",,,283,627,52,55,11100.0
1981,Kentucky,South,52,male,White nonhisp,Never mar,,,481,669,52,40,13348.0
1981,New York,Northeast,56,male,White nonhisp,"Married, spouse present",,,265,717,52,40,22000.0
1981,Ohio,Midwest,37,male,White nonhisp,"Married, spouse present",,,706,368,52,40,18000.0
1981,Pennsylvania,Northeast,47,male,White nonhisp,"Married, spouse present",,,522,357,52,40,23312.0
1981,California,West,32,male,Black nonhisp,Never mar,,,903,838,39,40,16500.0
1981,Pennsylvania,Northeast,30,male,White nonhisp,"Married, spouse present",,,602,219,50,40,21000.0
1981,Arizona,West,36,male,White nonhisp,"Married, spouse present",,,441,269,52,40,18500.0
1981,New Jersey,Northeast,37,male,White nonhisp,"Married, spouse present",,,690,357,52,40,27000.0
1981,Nevada,West,29,male,White nonhisp,"Married, spouse present",,,20,47,52,45,26100.0
1981,Colorado,West,26,male,White nonhisp,"Married, spouse present",,,245,247,52,40,13000.0
1981,New York,Northeast,63,male,Other nonhisp,"Married, spouse present",,,510,838,52,40,13000.0
1981,Ohio,Midwest,37,male,White nonhisp,"Married, spouse present",,,780,139,46,40,16000.0
1981,New Jersey,Northeast,58,male,White nonhisp,"Married, spouse present",,,333,707,52,40,7000.0
1981,Texas,South,30,male,Black nonhisp,"Married, spouse present",,,705,779,51,40,14481.0
1981,Oklahoma,South,27,male,White nonhisp,Never mar,,,715,138,38,40,6080.0
1981,Colorado,West,32,male,White nonhisp,"Married, spouse present",,,142,857,52,42,24832.0
1981,Pennsylvania,Northeast,58,male,White nonhisp,"Married, spouse present",,,652,197,50,40,15400.0
1981,California,West,57,male,White nonhisp,"Married, spouse present",,,23,189,52,40,38000.0
1981,California,West,29,male,White nonhisp,"Married, spouse present",,,554,448,52,56,36700.0
1981,California,West,48,male,Hispanic,"Married, spouse present",,,822,17,52,40,13000.0
1981,California,West,35,male,White nonhisp,"Married, spouse present",,,245,68,52,44,41128.0
1981,California,West,60,male,White nonhisp,"Married, spouse present",,,473,937,52,40,18400.0
1981,Florida,South,31,male,White nonhisp,"Married, spouse present",,,415,67,47,45,23029.0
1981,California,West,33,male,Hispanic,"Married, spouse present",,,916,669,40,40,11000.0
1981,Oklahoma,South,49,male,White nonhisp,"Married, spouse present",,,753,937,52,40,6840.0
1981,Maine,Northeast,48,male,White nonhisp,"Married, spouse present",,,560,228,52,40,16000.0
1981,District of Columbia,South,31,male,White nonhisp,"Married, spouse present",,,245,608,52,40,26000.0
1981,Texas,South,32,male,White nonhisp,"Married, spouse present",,,680,197,52,45,26000.0
1981,Pennsylvania,Northeast,53,male,Black nonhisp,Divorced,,,903,878,52,40,12000.0
1981,California,West,47,male,White nonhisp,"Married, spouse present",,,240,857,52,50,49900.0
1981,Michigan,Midwest,55,male,White nonhisp,"Married, spouse present",,,561,167,52,40,30000.0
1981,Hawaii,West,33,male,White nonhisp,"Married, spouse present",,,245,709,52,45,36000.0
1981,West Virginia,South,43,male,White nonhisp,"Married, spouse present",,,163,149,52,40,24160.0
1981,Arkansas,South,59,male,White nonhisp,"Married, spouse present",,,903,609,21,40,3516.0
1981,Washington,West,38,male,White nonhisp,"Married, spouse present",,,245,347,52,40,36000.0
1981,New York,Northeast,37,male,White nonhisp,"Married, spouse present",,,964,937,52,40,25775.0
1981,Washington,West,57,male,White nonhisp,"Married, spouse present",,,65,828,52,48,50000.0
1981,California,West,54,male,Black nonhisp,Separated,,,912,838,52,40,14000.0
1981,Pennsylvania,Northeast,39,male,White nonhisp,"Married, spouse present",,,14,197,52,40,26422.0
1981,Maryland,South,25,male,Other nonhisp,Never mar,,,473,757,52,40,10000.0
1981,New Jersey,Northeast,43,male,White nonhisp,"Married, spouse present",,,715,417,52,40,24000.0
1981,California,West,57,male,White nonhisp,"Married, spouse present",,,481,219,38,40,18000.0
1981,New Jersey,Northeast,34,male,Hispanic,"Married, spouse present",,,622,149,52,40,14560.0
1981,Oregon,West,54,male,White nonhisp,"Married, spouse present",,,1,937,52,40,15000.0
1981,Colorado,West,38,male,White nonhisp,"Married, spouse present",,,105,858,52,45,35955.0
1981,New Jersey,Northeast,57,male,White nonhisp,"Married, spouse present",,,470,69,52,40,13500.0
1981,North Carolina,South,35,male,White nonhisp,"Married, spouse present",,,326,717,52,45,9220.0
1981,Missouri,Midwest,36,male,Hispanic,"Married, spouse present",,,202,708,52,45,15800.0
1981,Virginia,South,28,male,Hispanic,"Married, spouse present",,,912,669,52,48,6500.0
1981,California,West,50,male,Other nonhisp,"Married, spouse present",,,142,857,52,30,25000.0
1981,Mississippi,South,43,male,White nonhisp,"Married, spouse present",,,265,717,43,40,9000.0
1981,Alabama,South,37,male,White nonhisp,"Married, spouse present",,,473,757,52,48,7904.0
1981,California,West,33,male,White nonhisp,"Married, spouse present",,,950,669,52,40,50000.0
1981,Ohio,Midwest,56,male,White nonhisp,"Married, spouse present",,,762,219,46,40,26000.0
1981,Illinois,Midwest,57,male,White nonhisp,"Married, spouse present",,,245,179,52,40,33500.0
1981,New Mexico,West,60,male,Other nonhisp,"Married, spouse present",,,410,67,52,40,10300.0
1981,Hawaii,West,41,male,Other nonhisp,Never mar,,,343,917,52,40,18129.0
1981,Oklahoma,South,40,male,White nonhisp,"Married, spouse present",,,282,529,52,45,32000.0
1981,Minnesota,Midwest,26,male,White nonhisp,Never mar,,,51,858,52,20,3000.0
1981,Ohio,Midwest,59,male,White nonhisp,"Married, spouse present",,,481,179,52,40,20000.0
1981,New York,Northeast,29,male,White nonhisp,"Married, spouse present",,,481,628,40,40,16399.0
1981,South Carolina,South,45,male,White nonhisp,"Married, spouse present",,,222,927,52,38,22009.0
1981,California,West,38,male,White nonhisp,"Married, spouse present",,,65,828,52,55,50000.0
1981,Montana,West,34,male,White nonhisp,Never mar,,,962,917,50,40,16000.0
1981,California,West,33,male,White nonhisp,"Married, spouse present",,,481,539,52,40,19800.0
1981,Iowa,Midwest,33,male,White nonhisp,"Married, spouse present",,,785,559,52,46,12000.0
1981,Vermont,Northeast,28,male,White nonhisp,"Married, spouse present",,,715,417,51,45,28898.0
1981,New York,Northeast,26,male,White nonhisp,"Married, spouse present",,,42,28,34,40,5700.0
1981,West Virginia,South,31,male,White nonhisp,"Married, spouse present",,,144,857,52,44,12000.0
1981,California,West,29,male,Hispanic,"Married, spouse present",,,715,478,52,40,9000.0
1981,Wisconsin,Midwest,29,male,White nonhisp,"Married, spouse present",,,202,707,52,40,19300.0
1981,Alabama,South,32,male,Black nonhisp,"Married, spouse present",,,441,108,52,45,12000.0
1981,California,West,62,male,White nonhisp,"Married, spouse present",,,770,297,52,46,27080.0
1981,Oklahoma,South,61,male,White nonhisp,"Married, spouse present",,,151,377,52,40,27000.0
1981,North Carolina,South,55,male,White nonhisp,"Married, spouse present",,,461,179,52,40,14196.0
1981,New York,Northeast,59,male,White nonhisp,Divorced,,,902,728,52,40,7168.0
1981,Nebraska,Midwest,46,male,White nonhisp,"Married, spouse present",,,245,717,52,40,28500.0
1981,Missouri,Midwest,56,male,White nonhisp,"Married, spouse present",,,245,527,52,50,40000.0
1981,Montana,West,54,male,White nonhisp,"Married, spouse present",,,510,68,52,40,16000.0
1981,Maryland,South,35,male,White nonhisp,"Married, spouse present",,,515,339,52,38,32023.0
1981,New Hampshire,Northeast,29,male,White nonhisp,"Married, spouse present",,,470,688,52,40,15000.0
1981,Kansas,Midwest,25,male,White nonhisp,"Married, spouse present",,,554,448,52,50,34000.0
1981,New Jersey,Northeast,49,male,White nonhisp,"Married, spouse present",,,245,738,52,45,9800.0
1981,New Jersey,Northeast,38,male,Hispanic,"Married, spouse present",,,753,288,52,40,11750.0
1981,Colorado,West,30,male,White nonhisp,"Married, spouse present",,,715,417,52,55,17000.0
1981,New Jersey,Northeast,30,male,White nonhisp,Never mar,,,100,878,52,45,13000.0
1981,Connecticut,Northeast,45,male,White nonhisp,"Married, spouse present",,,692,208,52,40,17000.0
1981,Florida,South,27,male,White nonhisp,Divorced,,,245,269,52,50,11000.0
1981,California,West,27,male,Hispanic,"Married, spouse present",,,822,17,52,40,10950.0
1981,Michigan,Midwest,51,male,White nonhisp,"Married, spouse present",,,5,219,52,40,36000.0
1981,California,West,56,male,White nonhisp,"Married, spouse present",,,461,197,52,40,20000.0
1981,California,West,31,male,White nonhisp,Never mar,,,283,609,52,40,10800.0
1981,Maine,Northeast,43,male,White nonhisp,Never mar,,,144,857,52,40,16000.0
1981,Florida,South,41,male,Hispanic,"Married, spouse present",,,245,777,52,50,12600.0
1981,New York,Northeast,49,male,Hispanic,"Married, spouse present",,,903,248,52,40,12000.0
1981,Rhode Island,Northeast,31,male,White nonhisp,"Married, spouse present",,,323,207,52,40,12000.0
1981,West Virginia,South,34,male,White nonhisp,"Married, spouse present",,,640,48,52,40,20000.0
1981,Texas,South,64,male,White nonhisp,"Married, spouse present",,,441,339,52,38,22000.0
1981,New Jersey,Northeast,61,male,White nonhisp,"Married, spouse present",,,903,857,52,40,14600.0
1981,Pennsylvania,Northeast,30,male,White nonhisp,"Married, spouse present",,,205,698,46,40,30850.0
1981,Ohio,Midwest,31,male,White nonhisp,"Married, spouse present",,,281,197,52,40,27000.0
1981,New York,Northeast,33,male,Black nonhisp,"Married, spouse present",,,93,878,48,40,22000.0
1981,Arizona,West,45,male,White nonhisp,"Married, spouse present",,,112,858,52,50,32000.0
1981,California,West,27,male,White nonhisp,"Married, spouse present",,,390,427,52,40,18000.0
1981,Louisiana,South,49,male,Hispanic,"Married, spouse present",,,233,529,52,42,44000.0
1981,Maryland,South,31,male,White nonhisp,Divorced,,,245,478,50,40,18000.0
1981,Utah,West,47,male,White nonhisp,"Married, spouse present",,,216,718,52,35,8000.0
1981,Vermont,Northeast,59,male,Hispanic,"Married, spouse present",,,903,857,52,40,10000.0
1981,Illinois,Midwest,59,male,White nonhisp,"Married, spouse present",,,194,867,52,40,30000.0
1981,Texas,South,33,male,Hispanic,Divorced,,,245,628,52,50,18500.0
1981,Pennsylvania,Northeast,46,male,White nonhisp,"Married, spouse present",,,282,569,52,40,15000.0
1981,Maine,Northeast,60,male,White nonhisp,"Married, spouse present",,,502,77,50,40,15000.0
1981,Kansas,Midwest,40,male,White nonhisp,"Married, spouse present",,,21,377,52,50,50000.0
1981,Oregon,West,46,male,White nonhisp,"Married, spouse present",,,282,507,52,60,19000.0
1981,South Dakota,Midwest,41,male,White nonhisp,"Married, spouse present",,,961,937,52,56,20000.0
1981,West Virginia,South,41,male,Black nonhisp,Never mar,,,610,149,52,40,21000.0
1981,Hawaii,West,43,male,Other nonhisp,Never mar,,,222,927,52,40,15000.0
1981,Illinois,Midwest,40,male,White nonhisp,"Married, spouse present",,,245,569,52,50,25000.0
1981,Washington,West,31,male,White nonhisp,"Married, spouse present",,,962,927,52,40,13000.0
1981,Pennsylvania,Northeast,27,male,White nonhisp,"Married, spouse present",,,441,287,52,40,22000.0
1981,Kansas,Midwest,51,male,White nonhisp,"Married, spouse present",,,481,77,52,40,28000.0
1981,Michigan,Midwest,32,male,White nonhisp,"Married, spouse present",,,522,477,52,40,19000.0
1981,Kansas,Midwest,28,male,White nonhisp,"Married, spouse present",,,195,878,52,55,12633.0
