year,state name,region_1,age,sex_1,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1999,Utah,West,37,male,Hispanic,"Married, spouse present",NIU,9.0,637,932,52,40,55000.0
1999,Illinois,Midwest,40,male,White nonhisp,"Married, spouse present",NIU,10.0,365,411,52,35,55000.0
1999,Rhode Island,Northeast,29,male,White nonhisp,"Married, spouse present",NIU,10.0,754,120,52,42,23000.0
1999,Ohio,Midwest,44,male,White nonhisp,"Married, spouse present",NIU,11.0,22,631,52,40,28000.0
1999,New Jersey,Northeast,36,male,White nonhisp,"Married, spouse present",NIU,15.0,23,732,52,40,54000.0
1999,California,West,62,male,White nonhisp,"Married, spouse present",NIU,10.0,567,850,26,40,36000.0
1999,Utah,West,28,male,White nonhisp,"Married, spouse present",NIU,13.0,505,751,49,50,25000.0
1999,Illinois,Midwest,29,male,White nonhisp,"Married, spouse present",NIU,11.0,595,60,30,40,36000.0
1999,Indiana,Midwest,30,male,White nonhisp,Never mar,NIU,8.0,444,850,52,40,15600.0
1999,Oklahoma,South,36,male,Other nonhisp,"Married, spouse present",NIU,11.0,575,60,52,40,85000.0
1999,Hawaii,West,31,male,White nonhisp,Never mar,No union coverage,11.0,566,631,26,15,7800.0
1999,Ohio,Midwest,32,male,White nonhisp,"Married, spouse present",NIU,15.0,243,631,51,60,47000.0
1999,Alabama,South,25,male,White nonhisp,"Married, spouse present",No union coverage,8.0,22,631,52,35,12000.0
1999,Illinois,Midwest,29,male,White nonhisp,"Married, spouse present",No union coverage,11.0,243,631,52,50,27000.0
1999,New Jersey,Northeast,39,male,White nonhisp,"Married, spouse present",NIU,10.0,243,582,52,48,33000.0
1999,New Hampshire,Northeast,39,male,White nonhisp,"Married, spouse present",No union coverage,11.0,266,631,52,50,33726.0
1999,Massachusetts,Northeast,52,male,White nonhisp,"Married, spouse present",NIU,11.0,253,711,52,40,60000.0
1999,Nebraska,Midwest,54,male,White nonhisp,"Married, spouse present",NIU,10.0,243,631,52,50,40000.0
1999,Washington,West,48,male,White nonhisp,Never mar,NIU,15.0,33,352,52,43,47000.0
1999,California,West,30,male,White nonhisp,Never mar,No union coverage,15.0,255,710,50,47,33000.0
1999,Florida,South,33,male,Hispanic,Divorced,NIU,10.0,243,671,52,40,30000.0
1999,Iowa,Midwest,38,male,White nonhisp,"Married, spouse present",NIU,10.0,804,212,52,60,45000.0
1999,Kentucky,South,60,male,White nonhisp,"Married, spouse present",NIU,16.0,22,842,52,40,80000.0
1999,Oregon,West,28,male,White nonhisp,Never mar,No union coverage,10.0,276,580,47,40,19200.0
1999,Louisiana,South,41,male,White nonhisp,"Married, spouse present",NIU,16.0,174,871,52,40,45000.0
1999,Louisiana,South,48,male,White nonhisp,"Married, spouse present",NIU,16.0,47,42,52,50,90000.0
1999,Massachusetts,Northeast,46,male,White nonhisp,Never mar,No union coverage,5.0,877,601,52,40,13500.0
1999,Florida,South,36,male,Hispanic,"Married, spouse present",NIU,10.0,243,510,52,40,15600.0
1999,Oregon,West,46,male,White nonhisp,Never mar,NIU,15.0,507,401,28,40,12500.0
1999,Wisconsin,Midwest,31,male,White nonhisp,Never mar,NIU,11.0,657,631,52,40,35000.0
1999,Wisconsin,Midwest,45,male,White nonhisp,"Married, spouse present",NIU,15.0,243,631,52,50,53000.0
1999,New York,Northeast,35,male,White nonhisp,Never mar,NIU,11.0,213,412,52,40,52000.0
1999,California,West,34,male,White nonhisp,Never mar,NIU,11.0,234,841,52,40,25000.0
1999,Pennsylvania,Northeast,43,male,White nonhisp,"Married, spouse absent",NIU,11.0,566,631,51,60,65000.0
1999,Texas,South,44,male,Hispanic,"Married, spouse present",No union coverage,11.0,558,870,52,40,41000.0
1999,California,West,27,male,Other nonhisp,Never mar,NIU,7.0,637,392,52,40,315731.0
1999,Maine,Northeast,47,male,White nonhisp,Divorced,NIU,10.0,558,60,52,84,25000.0
1999,Illinois,Midwest,30,male,Black nonhisp,Never mar,NIU,14.0,175,871,52,40,25000.0
1999,Pennsylvania,Northeast,33,male,White nonhisp,"Married, spouse present",NIU,15.0,96,601,52,50,80000.0
1999,Missouri,Midwest,43,male,White nonhisp,"Married, spouse present",No union coverage,8.0,804,631,52,60,38000.0
1999,Rhode Island,Northeast,47,male,White nonhisp,"Married, spouse present",No union coverage,15.0,23,700,52,40,55000.0
1999,Hawaii,West,57,male,Other nonhisp,"Married, spouse present",Member of labor union,17.0,77,850,52,45,52000.0
1999,Nevada,West,40,male,Hispanic,Separated,NIU,5.0,567,60,52,40,23920.0
1999,North Carolina,South,47,male,White nonhisp,"Married, spouse present",NIU,10.0,243,470,52,60,70000.0
1999,Virginia,South,30,male,Hispanic,Divorced,NIU,15.0,185,631,52,40,30000.0
1999,Arizona,West,41,male,White nonhisp,"Married, spouse present",NIU,10.0,243,601,52,60,60000.0
1999,Washington,West,50,male,White nonhisp,"Married, spouse present",NIU,10.0,218,60,52,45,58000.0
1999,Virginia,South,35,male,Other nonhisp,Separated,NIU,15.0,668,760,52,45,22000.0
1999,California,West,41,male,Hispanic,"Married, spouse present",NIU,7.0,486,20,52,50,14000.0
1999,New Mexico,West,51,male,Hispanic,"Married, spouse present",NIU,10.0,657,631,52,40,13000.0
1999,Kansas,Midwest,48,male,White nonhisp,"Married, spouse present",NIU,10.0,585,331,52,40,45000.0
1999,New Hampshire,Northeast,32,male,White nonhisp,Never mar,NIU,11.0,435,641,52,40,11000.0
1999,Michigan,Midwest,47,male,Black nonhisp,Divorced,Member of labor union,10.0,709,342,52,60,30000.0
1999,Texas,South,52,male,White nonhisp,"Married, spouse present",No union coverage,10.0,783,312,52,40,48000.0
1999,New Mexico,West,50,male,Hispanic,Divorced,NIU,11.0,213,441,52,44,55000.0
1999,Florida,South,34,male,Hispanic,"Married, spouse present",NIU,10.0,575,60,52,40,18000.0
1999,Mississippi,South,36,male,White nonhisp,"Married, spouse present",NIU,10.0,243,120,52,50,29000.0
1999,Michigan,Midwest,40,male,White nonhisp,"Married, spouse present",NIU,10.0,804,751,52,40,20000.0
1999,Alaska,West,28,male,Other nonhisp,Never mar,NIU,11.0,17,641,36,63,17000.0
1999,Oregon,West,29,male,Hispanic,"Married, spouse present",NIU,6.0,889,102,50,40,8080.0
1999,Ohio,Midwest,29,male,White nonhisp,"Married, spouse present",NIU,11.0,307,630,52,40,25992.0
1999,Pennsylvania,Northeast,47,male,White nonhisp,Divorced,NIU,10.0,637,161,52,40,40000.0
1999,Texas,South,39,male,White nonhisp,Never mar,NIU,11.0,359,410,52,40,31000.0
1999,Louisiana,South,59,male,White nonhisp,"Married, spouse present",NIU,10.0,628,512,52,40,24000.0
1999,Idaho,West,30,male,White nonhisp,"Married, spouse present",NIU,11.0,188,171,52,40,24000.0
1999,New Jersey,Northeast,28,male,Hispanic,Never mar,NIU,15.0,163,850,52,40,29000.0
1999,Indiana,Midwest,38,male,White nonhisp,Divorced,NIU,10.0,9,712,52,40,29000.0
1999,New York,Northeast,39,male,White nonhisp,"Married, spouse present",NIU,15.0,22,450,52,60,58000.0
1999,Florida,South,30,male,Black nonhisp,"Married, spouse present",NIU,8.0,804,471,52,40,25000.0
1999,Pennsylvania,Northeast,48,male,White nonhisp,"Married, spouse present",NIU,10.0,376,700,52,70,85000.0
1999,Iowa,Midwest,38,male,Hispanic,"Married, spouse present",NIU,10.0,243,623,52,44,35500.0
1999,Florida,South,35,male,White nonhisp,Divorced,NIU,15.0,243,623,52,60,62400.0
1999,Michigan,Midwest,40,male,Other nonhisp,"Married, spouse present",NIU,15.0,96,831,52,43,70000.0
1999,Missouri,Midwest,47,male,White nonhisp,"Married, spouse present",NIU,10.0,533,342,52,38,30000.0
1999,New York,Northeast,33,male,Hispanic,Divorced,No union coverage,10.0,458,772,52,40,13000.0
1999,Nevada,West,29,male,White nonhisp,Divorced,NIU,11.0,547,760,52,40,22900.0
1999,Ohio,Midwest,52,male,White nonhisp,"Married, spouse present",NIU,16.0,323,711,30,40,36000.0
1999,Illinois,Midwest,37,male,White nonhisp,Never mar,NIU,10.0,443,641,52,20,5700.0
1999,Wisconsin,Midwest,41,male,White nonhisp,"Married, spouse present",No union coverage,15.0,7,882,52,40,75000.0
1999,Wisconsin,Midwest,46,male,White nonhisp,"Married, spouse present",No union coverage,15.0,22,100,51,60,306731.0
1999,New York,Northeast,44,male,White nonhisp,"Married, spouse present",No union coverage,14.0,255,710,51,30,110000.0
1999,Texas,South,36,male,Other nonhisp,Never mar,NIU,17.0,154,850,52,40,20000.0
1999,Florida,South,53,male,White nonhisp,Divorced,No union coverage,13.0,98,831,52,40,39000.0
1999,Nevada,West,32,male,White nonhisp,Divorced,NIU,11.0,22,623,52,50,33000.0
1999,California,West,36,male,Hispanic,Divorced,NIU,15.0,22,121,52,50,50000.0
1999,Georgia,South,26,male,White nonhisp,Never mar,NIU,15.0,254,712,52,60,306731.0
1999,Georgia,South,32,male,Black nonhisp,Never mar,NIU,10.0,479,10,52,40,12000.0
1999,Minnesota,Midwest,34,male,White nonhisp,Never mar,No union coverage,10.0,453,722,12,40,2200.0
1999,Colorado,West,43,male,White nonhisp,"Married, spouse present",NIU,15.0,13,181,52,40,124000.0
1999,California,West,30,male,Hispanic,Never mar,NIU,9.0,567,231,52,40,12600.0
1999,Nevada,West,43,male,White nonhisp,Divorced,No union coverage,10.0,243,510,52,40,25000.0
1999,Oklahoma,South,46,male,White nonhisp,"Married, spouse present",NIU,10.0,507,412,52,40,36000.0
1999,Rhode Island,Northeast,42,male,Other nonhisp,"Married, spouse present",No union coverage,15.0,55,932,52,40,57000.0
1999,Missouri,Midwest,35,male,White nonhisp,"Married, spouse present",NIU,10.0,507,60,52,40,23700.0
1999,New Jersey,Northeast,42,male,Black nonhisp,Never mar,NIU,8.0,883,623,52,40,10000.0
1999,North Carolina,South,54,male,White nonhisp,"Married, spouse present",NIU,8.0,518,771,52,40,24000.0
1999,New Hampshire,Northeast,31,male,White nonhisp,"Married, spouse present",NIU,14.0,22,771,52,55,23000.0
1999,Connecticut,Northeast,46,male,White nonhisp,"Married, spouse present",NIU,15.0,259,541,52,40,54000.0
1999,Illinois,Midwest,42,male,Hispanic,Never mar,NIU,7.0,883,550,52,50,36000.0
1999,Arizona,West,25,male,White nonhisp,Never mar,No union coverage,10.0,264,623,52,40,22000.0
1999,Nevada,West,43,male,White nonhisp,Divorced,No union coverage,10.0,17,762,52,45,38400.0
1999,Indiana,Midwest,45,male,White nonhisp,"Married, spouse present",Member of labor union,11.0,22,271,52,50,65000.0
1999,New Jersey,Northeast,36,male,White nonhisp,Never mar,NIU,11.0,255,700,52,45,97000.0
1999,Pennsylvania,Northeast,43,male,White nonhisp,"Married, spouse present",No union coverage,10.0,453,741,52,40,20800.0
1999,Georgia,South,30,male,Black nonhisp,"Married, spouse present",No union coverage,11.0,364,421,52,40,12500.0
1999,Wisconsin,Midwest,42,male,White nonhisp,"Married, spouse present",NIU,10.0,518,300,52,40,30000.0
1999,New York,Northeast,34,male,White nonhisp,"Married, spouse present",NIU,14.0,509,622,52,40,18300.0
1999,Washington,West,49,male,Other nonhisp,"Married, spouse present",NIU,10.0,503,622,52,40,30096.0
1999,Nevada,West,37,male,White nonhisp,"Married, spouse present",NIU,10.0,243,622,52,55,60000.0
1999,New Mexico,West,53,male,Hispanic,"Married, spouse present",No union coverage,13.0,206,831,52,40,57000.0
1999,Maine,Northeast,38,male,White nonhisp,"Married, spouse present",NIU,8.0,509,622,52,40,15000.0
1999,Florida,South,34,male,Other nonhisp,"Married, spouse present",NIU,11.0,525,892,52,48,55000.0
1999,Pennsylvania,Northeast,40,male,White nonhisp,"Married, spouse present",NIU,7.0,359,410,52,52,29000.0
1999,Wisconsin,Midwest,37,male,White nonhisp,"Married, spouse present",No union coverage,10.0,263,622,52,60,33700.0
1999,Maine,Northeast,42,male,White nonhisp,"Married, spouse present",NIU,10.0,628,150,52,47,34000.0
1999,Utah,West,33,male,White nonhisp,"Married, spouse present",NIU,10.0,243,622,52,60,25000.0
1999,Rhode Island,Northeast,64,male,White nonhisp,"Married, spouse present",NIU,15.0,263,622,52,40,29000.0
1999,Michigan,Midwest,40,male,White nonhisp,"Married, spouse present",NIU,15.0,505,751,51,60,20000.0
1999,Washington,West,44,male,White nonhisp,"Married, spouse present",NIU,10.0,575,60,52,40,50000.0
1999,Ohio,Midwest,41,male,White nonhisp,"Married, spouse present",No union coverage,10.0,518,102,52,40,35000.0
1999,Pennsylvania,Northeast,52,male,White nonhisp,"Married, spouse present",NIU,15.0,55,342,52,40,56000.0
1999,South Dakota,Midwest,48,male,White nonhisp,"Married, spouse present",NIU,16.0,163,842,52,45,41000.0
1999,Kansas,Midwest,47,male,White nonhisp,Divorced,NIU,15.0,213,371,42,40,35000.0
1999,Georgia,South,36,male,Black nonhisp,"Married, spouse present",NIU,14.0,877,621,52,49,25000.0
1999,California,West,40,male,Hispanic,"Married, spouse present",NIU,5.0,503,471,52,48,50000.0
1999,New Mexico,West,26,male,Hispanic,"Married, spouse present",NIU,11.0,885,621,52,40,36400.0
1999,New Mexico,West,27,male,Hispanic,Never mar,No union coverage,11.0,276,621,26,20,9000.0
1999,Florida,South,62,male,White nonhisp,"Married, spouse present",No union coverage,10.0,22,882,52,40,25000.0
1999,Iowa,Midwest,32,male,White nonhisp,Never mar,No union coverage,8.0,768,110,36,40,22000.0
1999,California,West,63,male,White nonhisp,"Married, spouse present",NIU,17.0,84,812,52,55,140000.0
1999,North Dakota,Midwest,56,male,White nonhisp,"Married, spouse present",NIU,11.0,804,621,52,50,21000.0
1999,Indiana,Midwest,52,male,White nonhisp,"Married, spouse present",NIU,10.0,533,312,52,50,25000.0
1999,Oregon,West,43,male,White nonhisp,"Married, spouse present",NIU,8.0,885,621,52,40,16000.0
1999,New Jersey,Northeast,51,male,White nonhisp,"Married, spouse present",NIU,16.0,22,842,52,80,110000.0
1999,Illinois,Midwest,36,male,White nonhisp,"Married, spouse present",No union coverage,16.0,53,882,52,43,45000.0
1999,Illinois,Midwest,43,male,White nonhisp,"Married, spouse present",NIU,15.0,22,710,52,50,150000.0
1999,Florida,South,46,male,White nonhisp,"Married, spouse present",NIU,11.0,18,712,52,20,40000.0
1999,North Carolina,South,33,male,White nonhisp,"Married, spouse present",NIU,15.0,243,621,52,96,52000.0
1999,Nevada,West,56,male,White nonhisp,Never mar,No union coverage,10.0,444,762,52,40,17680.0
1999,Ohio,Midwest,62,male,White nonhisp,"Married, spouse present",NIU,17.0,84,812,52,75,306731.0
1999,Virginia,South,25,male,White nonhisp,Never mar,NIU,15.0,453,621,52,30,15000.0
1999,Florida,South,36,male,Black nonhisp,Divorced,NIU,11.0,436,641,46,45,17580.0
1999,Oregon,West,47,male,White nonhisp,"Married, spouse present",NIU,10.0,243,621,52,48,49000.0
1999,Florida,South,51,male,White nonhisp,"Married, spouse present",NIU,15.0,255,710,52,35,145000.0
1999,North Dakota,Midwest,25,male,White nonhisp,Never mar,NIU,10.0,785,311,52,40,26500.0
1999,California,West,37,male,Hispanic,"Married, spouse present",NIU,8.0,505,621,52,40,19000.0
1999,Florida,South,61,male,White nonhisp,"Married, spouse present",NIU,10.0,804,410,52,50,38000.0
1999,Wyoming,West,28,male,White nonhisp,"Married, spouse present",NIU,10.0,259,561,52,60,24509.0
1999,Florida,South,34,male,White nonhisp,Divorced,NIU,10.0,577,451,52,40,20000.0
1999,New York,Northeast,32,male,White nonhisp,Never mar,NIU,15.0,885,621,50,55,29000.0
1999,Oklahoma,South,25,male,White nonhisp,Never mar,NIU,11.0,883,410,52,30,9820.0
1999,Nebraska,Midwest,53,male,White nonhisp,"Married, spouse present",NIU,10.0,453,621,52,45,26000.0
1999,Texas,South,29,male,White nonhisp,Divorced,NIU,10.0,575,342,52,40,40000.0
1999,Maine,Northeast,44,male,White nonhisp,"Married, spouse present",NIU,10.0,549,121,52,40,45000.0
1999,Georgia,South,30,male,White nonhisp,"Married, spouse present",NIU,15.0,22,700,52,35,30000.0
1999,Colorado,West,37,male,Hispanic,"Married, spouse present",NIU,15.0,5,922,52,46,75000.0
1999,Pennsylvania,Northeast,25,male,Hispanic,Never mar,NIU,15.0,243,742,16,50,9000.0
1999,New York,Northeast,34,male,Hispanic,Never mar,NIU,10.0,435,641,52,48,15000.0
1999,Washington,West,43,male,Other nonhisp,"Married, spouse present",NIU,9.0,277,741,52,50,35000.0
1999,Utah,West,45,male,Hispanic,"Married, spouse present",NIU,13.0,503,620,52,55,55000.0
1999,North Dakota,Midwest,49,male,White nonhisp,"Married, spouse present",NIU,7.0,628,112,52,40,50000.0
1999,California,West,31,male,White nonhisp,Never mar,NIU,15.0,17,641,40,40,29500.0
1999,Arizona,West,44,male,White nonhisp,"Married, spouse present",NIU,18.0,22,711,52,70,80000.0
1999,Idaho,West,43,male,White nonhisp,"Married, spouse present",No union coverage,8.0,505,620,52,48,31391.0
1999,Florida,South,38,male,White nonhisp,"Married, spouse present",NIU,10.0,709,320,52,40,18258.0
1999,Texas,South,25,male,Hispanic,"Married, spouse present",NIU,10.0,269,620,40,40,8500.0
1999,Virginia,South,55,male,White nonhisp,Divorced,NIU,15.0,5,932,52,50,82648.0
1999,Rhode Island,Northeast,62,male,White nonhisp,"Married, spouse present",NIU,13.0,459,762,52,40,18000.0
1999,South Carolina,South,28,male,White nonhisp,Never mar,NIU,6.0,514,751,52,40,17680.0
1999,Idaho,West,38,male,White nonhisp,"Married, spouse present",No union coverage,10.0,243,620,52,72,80000.0
1999,New Jersey,Northeast,30,male,White nonhisp,"Married, spouse present",NIU,15.0,243,620,52,45,45000.0
1999,Kentucky,South,55,male,White nonhisp,"Married, spouse present",No union coverage,18.0,14,850,52,40,306731.0
1999,New Hampshire,Northeast,60,male,White nonhisp,"Married, spouse present",NIU,10.0,804,620,52,44,15000.0
1999,New Mexico,West,36,male,White nonhisp,"Married, spouse present",No union coverage,15.0,22,60,52,40,55000.0
1999,California,West,35,male,White nonhisp,"Married, spouse present",NIU,11.0,354,412,52,40,35000.0
1999,Tennessee,South,53,male,White nonhisp,"Married, spouse present",NIU,11.0,57,731,26,40,30000.0
1999,Tennessee,South,44,male,White nonhisp,Never mar,No union coverage,14.0,366,470,52,38,31320.0
1999,Arizona,West,43,male,White nonhisp,Separated,NIU,11.0,22,171,52,50,39924.0
1999,California,West,58,male,White nonhisp,"Married, spouse present",NIU,15.0,176,880,52,50,40000.0
1999,New York,Northeast,58,male,White nonhisp,"Married, spouse present",Member of labor union,10.0,804,410,52,35,28000.0
1999,North Dakota,Midwest,42,male,White nonhisp,"Married, spouse present",NIU,10.0,683,342,52,40,13094.0
1999,Texas,South,30,male,Hispanic,"Married, spouse present",NIU,10.0,783,60,50,40,32000.0
1999,Illinois,Midwest,47,male,White nonhisp,"Married, spouse present",NIU,13.0,418,910,52,40,55000.0
1999,Florida,South,47,male,White nonhisp,"Married, spouse present",NIU,10.0,253,711,52,45,40000.0
1999,Oklahoma,South,46,male,White nonhisp,Never mar,NIU,10.0,525,322,52,40,37500.0
1999,Utah,West,39,male,White nonhisp,"Married, spouse present",No union coverage,14.0,13,712,52,40,40002.0
1999,North Carolina,South,25,male,Black nonhisp,"Married, spouse present",NIU,10.0,389,620,52,40,12000.0
1999,California,West,30,male,White nonhisp,Never mar,NIU,11.0,243,620,30,40,12000.0
1999,Georgia,South,50,male,White nonhisp,"Married, spouse present",NIU,11.0,259,501,52,40,34000.0
1999,New York,Northeast,48,male,White nonhisp,"Married, spouse present",Covered by union but not a member,15.0,6,910,52,40,110000.0
1999,Florida,South,50,male,White nonhisp,"Married, spouse present",NIU,15.0,22,191,52,50,75050.0
1999,Ohio,Midwest,38,male,White nonhisp,"Married, spouse present",NIU,13.0,269,620,50,45,22000.0
1999,Florida,South,62,male,Hispanic,"Married, spouse present",NIU,11.0,263,612,52,60,36000.0
1999,Michigan,Midwest,49,male,White nonhisp,"Married, spouse present",No union coverage,16.0,22,891,52,50,88000.0
1999,Ohio,Midwest,46,male,White nonhisp,"Married, spouse present",NIU,10.0,243,612,52,60,53000.0
1999,Delaware,South,55,male,White nonhisp,"Married, spouse present",NIU,15.0,263,612,52,60,38000.0
1999,North Dakota,Midwest,51,male,White nonhisp,Never mar,NIU,9.0,453,601,52,40,12000.0
1999,New Jersey,Northeast,50,male,White nonhisp,"Married, spouse present",NIU,14.0,514,612,52,40,40800.0
1999,Texas,South,41,male,Hispanic,"Married, spouse present",NIU,5.0,804,612,52,40,16000.0
1999,New York,Northeast,43,male,Hispanic,"Married, spouse present",NIU,5.0,453,612,52,40,32000.0
1999,California,West,34,male,Hispanic,"Married, spouse present",NIU,10.0,799,541,52,40,24000.0
1999,Mississippi,South,48,male,Black nonhisp,"Married, spouse present",NIU,10.0,777,311,52,40,20800.0
1999,Michigan,Midwest,27,male,White nonhisp,Never mar,NIU,14.0,505,612,52,40,24000.0
1999,Massachusetts,Northeast,29,male,White nonhisp,Never mar,NIU,10.0,505,612,15,40,20000.0
1999,New Jersey,Northeast,25,male,Hispanic,Never mar,NIU,11.0,887,612,52,38,30000.0
1999,Illinois,Midwest,50,male,White nonhisp,"Married, spouse present",No union coverage,11.0,29,561,52,50,52000.0
1999,Tennessee,South,46,male,White nonhisp,"Married, spouse present",No union coverage,14.0,783,831,52,40,32000.0
1999,Georgia,South,38,male,White nonhisp,"Married, spouse present",NIU,10.0,628,342,52,40,37000.0
1999,California,West,47,male,White nonhisp,"Married, spouse present",NIU,13.0,213,371,52,40,34000.0
1999,Ohio,Midwest,60,male,White nonhisp,"Married, spouse present",NIU,10.0,453,722,52,40,23920.0
1999,New York,Northeast,28,male,White nonhisp,Never mar,NIU,14.0,23,521,52,45,23000.0
1999,California,West,43,male,Hispanic,"Married, spouse present",NIU,15.0,453,842,52,40,25700.0
1999,Pennsylvania,Northeast,38,male,White nonhisp,"Married, spouse present",Member of labor union,10.0,696,831,52,40,30000.0
1999,Arkansas,South,58,male,White nonhisp,"Married, spouse present",NIU,11.0,213,931,52,40,67000.0
1999,Illinois,Midwest,45,male,White nonhisp,Divorced,No union coverage,16.0,64,732,52,55,79000.0
1999,Pennsylvania,Northeast,45,male,White nonhisp,"Married, spouse present",NIU,14.0,22,501,52,55,35000.0
1999,Montana,West,33,male,White nonhisp,Never mar,NIU,13.0,479,11,47,40,7000.0
1999,Texas,South,55,male,White nonhisp,"Married, spouse present",No union coverage,15.0,538,510,52,40,48000.0
1999,Maine,Northeast,46,male,White nonhisp,"Married, spouse present",NIU,13.0,426,591,52,40,20800.0
1999,Florida,South,37,male,Hispanic,"Married, spouse present",NIU,11.0,217,882,52,40,39758.0
1999,Oklahoma,South,34,male,White nonhisp,Divorced,NIU,10.0,243,612,52,50,39000.0
1999,Texas,South,28,male,Other nonhisp,Never mar,NIU,5.0,505,612,52,40,14400.0
1999,Illinois,Midwest,41,male,Hispanic,"Married, spouse present",NIU,11.0,243,612,52,50,55000.0
1999,Texas,South,36,male,Black nonhisp,"Married, spouse present",No union coverage,11.0,887,612,52,60,37000.0
1999,Minnesota,Midwest,35,male,White nonhisp,"Married, spouse present",NIU,15.0,257,732,52,40,40000.0
1999,Tennessee,South,39,male,White nonhisp,"Married, spouse present",NIU,10.0,518,250,52,40,25436.0
1999,New Jersey,Northeast,55,male,Other nonhisp,"Married, spouse present",No union coverage,15.0,796,342,52,40,31200.0
1999,California,West,43,male,Hispanic,"Married, spouse present",NIU,5.0,243,582,52,40,17760.0
1999,Alabama,South,33,male,White nonhisp,Divorced,NIU,10.0,885,612,52,40,7000.0
1999,Pennsylvania,Northeast,58,male,White nonhisp,"Married, spouse present",NIU,10.0,453,901,52,40,32000.0
1999,California,West,35,male,Hispanic,"Married, spouse present",No union coverage,10.0,505,612,52,40,50000.0
1999,Ohio,Midwest,39,male,White nonhisp,"Married, spouse present",NIU,15.0,889,270,52,48,70000.0
1999,Tennessee,South,44,male,White nonhisp,"Married, spouse present",NIU,5.0,505,612,52,40,11000.0
1999,Kansas,Midwest,29,male,White nonhisp,"Married, spouse present",NIU,11.0,263,612,52,50,50000.0
1999,South Carolina,South,33,male,White nonhisp,"Married, spouse present",NIU,13.0,505,612,52,45,36000.0
1999,New York,Northeast,40,male,Hispanic,"Married, spouse present",NIU,11.0,577,401,52,40,38000.0
1999,Wyoming,West,49,male,White nonhisp,"Married, spouse present",No union coverage,10.0,22,201,52,55,48000.0
1999,South Carolina,South,42,male,White nonhisp,"Married, spouse present",NIU,11.0,505,612,52,40,42000.0
1999,California,West,45,male,White nonhisp,Divorced,NIU,7.0,505,612,50,40,16500.0
1999,Nebraska,Midwest,41,male,White nonhisp,"Married, spouse present",Member of labor union,11.0,783,400,52,40,35390.0
1999,Illinois,Midwest,32,male,White nonhisp,Never mar,NIU,11.0,17,762,52,50,26000.0
1999,Georgia,South,56,male,Black nonhisp,Widowed,NIU,5.0,887,612,52,20,11000.0
1999,Michigan,Midwest,55,male,White nonhisp,Divorced,No union coverage,16.0,45,351,52,40,74800.0
1999,Iowa,Midwest,26,male,White nonhisp,"Married, spouse present",NIU,10.0,243,612,52,70,65000.0
1999,Vermont,Northeast,26,male,White nonhisp,"Married, spouse present",NIU,10.0,689,612,51,50,26300.0
1999,Utah,West,43,male,Other nonhisp,"Married, spouse present",No union coverage,15.0,64,892,52,40,56000.0
1999,Vermont,Northeast,40,male,White nonhisp,"Married, spouse present",NIU,10.0,215,342,52,40,58000.0
1999,New York,Northeast,43,male,Hispanic,"Married, spouse present",NIU,14.0,557,60,52,35,82000.0
1999,Utah,West,50,male,White nonhisp,"Married, spouse present",NIU,15.0,79,31,52,40,52000.0
1999,Ohio,Midwest,28,male,White nonhisp,"Married, spouse present",No union coverage,11.0,507,612,52,52,25000.0
1999,Kansas,Midwest,30,male,White nonhisp,"Married, spouse present",No union coverage,11.0,628,331,52,50,31000.0
1999,California,West,60,male,Hispanic,"Married, spouse present",NIU,4.0,479,11,52,30,15640.0
1999,California,West,43,male,White nonhisp,"Married, spouse present",NIU,14.0,423,910,52,50,47000.0
1999,Illinois,Midwest,42,male,White nonhisp,"Married, spouse present",NIU,11.0,689,612,52,60,80000.0
1999,Nebraska,Midwest,29,male,White nonhisp,"Married, spouse absent",NIU,10.0,243,612,52,44,23000.0
1999,Arizona,West,39,male,Black nonhisp,Never mar,No union coverage,13.0,436,612,36,40,15000.0
1999,New York,Northeast,37,male,White nonhisp,Divorced,NIU,14.0,888,601,52,40,21840.0
1999,Alaska,West,50,male,White nonhisp,"Married, spouse present",No union coverage,17.0,178,841,52,45,118751.0
1999,South Carolina,South,29,male,Hispanic,"Married, spouse present",NIU,10.0,869,60,52,80,15000.0
1999,California,West,28,male,Hispanic,"Married, spouse present",NIU,8.0,436,641,52,40,11700.0
1999,Mississippi,South,44,male,White nonhisp,"Married, spouse present",NIU,15.0,15,831,52,40,90000.0
1999,California,West,29,male,Other nonhisp,Never mar,No union coverage,11.0,303,700,52,40,33000.0
1999,Wyoming,West,62,male,White nonhisp,"Married, spouse present",No union coverage,8.0,804,60,52,50,31000.0
1999,New Hampshire,Northeast,43,male,White nonhisp,Divorced,No union coverage,10.0,796,351,47,50,29482.0
1999,Florida,South,46,male,White nonhisp,Divorced,NIU,13.0,27,612,52,40,25000.0
1999,New Jersey,Northeast,30,male,White nonhisp,Never mar,NIU,11.0,418,910,52,40,38000.0
1999,Florida,South,54,male,Hispanic,"Married, spouse present",NIU,1.0,479,10,52,40,10000.0
1999,New York,Northeast,27,male,Hispanic,Never mar,NIU,11.0,243,591,52,40,23400.0
1999,Texas,South,26,male,Hispanic,Never mar,No union coverage,7.0,809,612,52,50,22000.0
1999,Idaho,West,59,male,White nonhisp,"Married, spouse present",NIU,8.0,505,612,52,50,30000.0
